0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203
6.346002159041757e-22,1.5199304127014217e-21,8.198953914930251e-22,1.742767399060633e-21,7.308797586862793e-22,1.6920973765714637e-21,6.619135896850467e-22,1.2705668647269229e-21,9.661412832401398e-22,1.845330067201642e-21,5.881014849351485e-22,1.142148005184386e-21,1.10492898666665e-21,2.595052747083051e-21,1.1853898901181939e-21,2.200023357189296e-21,5.100577411365145e-22,1.207790443036072e-21,5.581345175462377e-22,1.0312924605032079e-21,2.3632281324461255e-22,5.899398001786138e-22,6.1009791618741615e-22,1.5292763407892761e-21,5.032512403904754e-22,1.12089774594128e-21,2.681273977223706e-22,6.776940443781764e-22,4.002014915094192e-22,9.786189030298194e-22,4.600485060272189e-22,1.4468720961406366e-21,2.8727813500137416e-22,6.785798589486986e-22,2.77067611880914e-22,5.922359872210181e-22,1.6046625637526873e-22,4.331434661702109e-22,2.0552346095027745e-22,5.438310221868886e-22,1.1733891529848396e-22,3.529191720310658e-22,2.0411281400843473e-22,5.410554399103093e-22,2.567225428248118e-22,5.969536407227981e-22,2.2767265730800573e-22,5.143458893317909e-22,3.1665311214742054e-22,6.610377512004259e-22,2.211077896771611e-22,6.5192778733271575e-22,3.046894941219866e-22,7.537099248471178e-22,4.723076210740119e-22,9.148610929452744e-22,2.879206756371309e-22,6.4759592617073505e-22,1.5809201146187477e-22,4.741689390200776e-22,2.435292057958226e-22,6.672350730920001e-22,2.945292197439772e-22,7.699945407371668e-22,2.4501475462183852e-22,5.8976485339576015e-22,1.8050984460363522e-22,4.4682189776349685e-22,1.7476650349857583e-22,4.118689287083616e-22,1.4819311880324895e-22,3.568080750102831e-22,1.761253323353397e-22,4.232956591799817e-22,1.9061415521911737e-22,5.233709239394941e-22,2.7028499841347746e-22,5.488505772852728e-22,2.3521178569650134e-22,6.577743879941979e-22,3.8304223372838063e-22,8.488251061327823e-22,2.594464053267912e-22,7.55197134092978e-22,3.549010701365989e-22,1.0053887781651867e-21,4.779093250054379e-22,9.403820468275681e-22,3.219988268080155e-22,7.0276793671413e-22,1.9740511248440284e-22,4.665993411664692e-22,4.1064942086686256e-22,8.69086359342885e-22,5.095422321529661e-22,8.752789690503766e-22,8.073489487989485e-22,1.1895353506226182e-21,5.967589074968856e-22,1.1126193577480594e-21,3.4192622718196732e-22,9.996509280634434e-22,2.028842022220004e-22,6.361542964220892e-22,2.872136646972967e-22,8.365234458222255e-22,3.1153242778407745e-22,7.912652679613333e-22,1.3619538640377421e-21,2.4165369380974438e-21,9.2404249271081e-22,2.6730572256662755e-21,8.607424940767747e-22,2.1929438787545654e-21,6.88348341782633e-22,1.6297974475185178e-21,1.3647228701007656e-21,3.684346662000896e-21,1.2170335362817276e-21,2.79617795477424e-21,1.3833041040806705e-21,2.903183112455588e-21,1.472496025455514e-21,3.2567560266161164e-21,6.562748828709555e-22,1.912437722881112e-21,1.211670689611774e-21,2.6726954264480244e-21,1.2613647210125202e-21,2.7893214019764686e-21,5.6670757714045605e-22,1.6483127108553544e-21,6.253207000952883e-22,1.9081644963126318e-21,5.471482441506672e-22,1.327218645134166e-21,5.505615276486779e-22,1.1385036154857203e-21,9.03838050850104e-22,1.736493588786078e-21,9.764506666461128e-22,2.7077751268257338e-21,9.112687565340752e-22,2.3273490482265744e-21,9.331599768006326e-22,2.2235805653817217e-21,1.0672236760536562e-21,2.8658708727050892e-21,9.621330506974612e-22,1.7902374029789444e-21,5.388073222095419e-22,1.4314727803121234e-21,8.519108707530625e-22,1.886015045950686e-21,1.2110281047117956e-21,2.3911293151655594e-21,7.9589986372700865e-22,1.961070080265075e-21,9.399935665062628e-22,1.7250632428960296e-21,6.540581064701927e-22,1.3979572201604968e-21,5.930766881557056e-22,1.5393793808530035e-21,2.851903656296804e-22,8.226491701993867e-22,3.7873352943832792e-22,1.1519959597425373e-21,5.264817008221973e-22,1.1149661542698541e-21,5.130030093921334e-22,1.100958458314436e-21,6.792154926201967e-22,1.7016065429821225e-21,6.946611369409396e-22,1.5378699326311127e-21,7.713291686234074e-22,1.5219360247378092e-21,9.74929056599265e-22,1.6575947776678312e-21,6.095153775487599e-22,1.6179794616647425e-21,1.1081921551643982e-21,2.0581401587321802e-21,1.0446868422746786e-21,1.954422765678932e-21,7.2896804611064e-22,1.740454413133948e-21,9.76362054272346e-22,1.465330248373986e-21,8.709194540188538e-22,1.8183707712357404e-21,4.34373099654682e-22,1.0530132223582153e-21,5.979057077464904e-22,1.3108660159234206e-21,4.571710918703099e-22,1.2626841315823308e-21,3.6534060337530516e-22,9.31488093365312e-22,4.18151181363167e-22,8.83176550848612e-22,4.293746923831221e-22,1.5151622910661038e-21
7.233775282857949e-22,1.2458074276094392e-21,7.563399457544864e-22,1.4119756981163787e-21,7.911411705527724e-22,1.8755782531969163e-21,7.345601411779421e-22,1.3600978285021635e-21,8.588604735240976e-22,2.1457171609699385e-21,6.506501797041851e-22,2.4774492156190645e-21,9.40507981283695e-22,2.67279123338695e-21,1.266302145182107e-21,2.5871924202782327e-21,2.9047355326869066e-22,8.716497804430283e-22,4.640193864829817e-22,1.1099192337238045e-21,2.686053592166289e-22,8.430868462202641e-22,6.490100567806518e-22,1.6400991768074283e-21,4.440104305676682e-22,1.6632446880048207e-21,3.6648666354959556e-22,1.0975656045066096e-21,5.465268477481359e-22,1.7526186693321117e-21,5.949365608965215e-22,2.1254811486895385e-21,1.849111170226371e-22,5.748537940201857e-22,2.3872324325929707e-22,5.209654430971236e-22,1.8771248975295507e-22,4.674499263395037e-22,1.9664158439690306e-22,5.561462212079411e-22,2.190269194974432e-22,5.478103150199502e-22,2.893774205574949e-22,9.583495770939712e-22,3.2317869845022583e-22,9.367867608141863e-22,2.7857030489268707e-22,7.440260460223715e-22,4.964138779741491e-22,1.0643525477423371e-21,5.465189148541054e-22,1.2176159306244298e-21,5.042538156917273e-22,1.3832127116053212e-21,7.772100947482664e-22,1.4129170074458618e-21,2.476761810355111e-22,5.4550130742027865e-22,2.55799709821885e-22,5.576597913153236e-22,2.2832547393241196e-22,5.356316863492071e-22,2.2938263470116553e-22,5.6505722985111415e-22,3.7246290969986836e-22,7.344075058207186e-22,2.494965005783688e-22,5.944562988682149e-22,2.4567334203789803e-22,7.22127720252822e-22,2.3764529648127497e-22,6.757264324301019e-22,2.9031848937587747e-22,8.119226287723603e-22,4.1629554064119585e-22,8.997416618065515e-22,5.136950120375383e-22,1.288507221326744e-21,5.59806677366403e-22,1.5950406124901387e-21,7.543081863629233e-22,2.109540571595281e-21,7.230533257877014e-22,1.7566726061008268e-21,4.0224868901668083e-22,9.55699678911613e-22,7.855357193324278e-22,1.8350626622564797e-21,5.910635922271477e-22,1.2770900021791687e-21,4.015709225541141e-22,1.038096344128971e-21,6.744473754629846e-22,1.7875261007804853e-21,9.571479500210345e-22,1.8323156464334314e-21,1.4403100669355508e-21,3.037257520120205e-21,8.446482594511825e-22,2.613292633378529e-21,6.33776854705542e-22,2.030143685012431e-21,4.0920760398963917e-22,9.34391762902508e-22,6.1813174428613925e-22,1.0878603008333575e-21,9.313646966813688e-22,1.8264807941095e-21,1.0281356244995728e-21,1.9010583831380945e-21,1.0275583014146079e-21,2.8917237355692788e-21,1.1241433832517619e-21,2.541642713848718e-21,9.059340614193756e-22,1.9918572023333478e-21,1.1434890481645747e-21,2.9947122186885842e-21,1.0142737667395082e-21,2.4706733762784696e-21,1.5498679716059447e-21,3.2153045121266784e-21,1.7368898126851535e-21,4.1240465175808364e-21,1.006600287027263e-21,2.479180867470431e-21,1.414767902671041e-21,3.1869562254039105e-21,1.3514745898020244e-21,2.8444344823306514e-21,1.1373150195315358e-21,2.265317663370728e-21,1.1062729817758076e-21,2.5555321621943264e-21,8.230416839093757e-22,1.896750005732364e-21,7.24433511674516e-22,1.7395630208368846e-21,1.0305210889895145e-21,2.351098317545634e-21,1.608377097408334e-21,2.804687179268733e-21,1.4950053421718718e-21,3.0990798913353657e-21,1.053777514660422e-21,3.685178384943531e-21,1.276306922671655e-21,3.4987440497552696e-21,9.547001603110772e-22,2.3834845762228346e-21,8.260614463721371e-22,2.2298123765562855e-21,1.8760658242590788e-21,2.9593157247610446e-21,1.360016278934289e-21,2.9128064741364667e-21,1.4989340526007181e-21,2.8155643770832504e-21,8.179517285530424e-22,2.768035659849078e-21,6.455606837036687e-22,1.6986296672505747e-21,7.383662071928769e-22,1.8152193659830867e-21,7.505923246161915e-22,1.6534686795442397e-21,9.78425215246555e-22,2.6101647940538005e-21,9.24987994355078e-22,1.8843079689388274e-21,6.674954033142544e-22,1.9101852535113615e-21,1.2271778396935395e-21,2.9890965110005855e-21,1.022753060551738e-21,2.8326810520977823e-21,1.1599042783271198e-21,3.55833645776639e-21,1.5954356109929548e-21,3.0173526255289075e-21,1.175104211085261e-21,3.372463800084371e-21,1.6000062108222231e-21,3.054604250452954e-21,1.250593606149397e-21,3.1168689354893764e-21,1.303095734487365e-21,2.9792999381782267e-21,1.1896711047762292e-21,2.8121849798503863e-21,1.0217644754102757e-21,2.9365864281316628e-21,5.982861065599537e-22,1.2529901767023853e-21,5.99013822564834e-22,1.4621692536975797e-21,1.1600558610897234e-21,1.9172605402227093e-21,5.506015069436177e-22,1.1102883124577128e-21,7.176565088994773e-22,1.3895877039219072e-21,1.2762949865061427e-21,2.6277812212811436e-21
2.0963927075075197e-22,5.083518747767959e-22,2.8927611087298484e-22,6.849582220107773e-22,4.401706612457203e-22,7.306431795201598e-22,2.0796120877341203e-22,4.466425163093192e-22,3.7314472160261037e-22,1.0533730298824906e-21,3.8519679828979705e-22,1.0403557370123799e-21,6.926275193283787e-22,1.5193867846470448e-21,5.28118738919164e-22,1.3315411497834722e-21,1.825353808286214e-22,5.539935511266984e-22,1.9037445655312445e-22,6.746672043903546e-22,2.0656371511005516e-22,4.754480165534688e-22,2.326882751994032e-22,8.551242362706741e-22,3.6883963403246064e-22,8.422044206037514e-22,2.9578924493596804e-22,5.8060175193208575e-22,4.0671697194227336e-22,9.501320384291538e-22,6.336802734575035e-22,1.3916618130359924e-21,1.0599222680613834e-22,2.859190339474816e-22,8.096439798373614e-23,2.38266017431257e-22,7.74063553019565e-23,2.1287533573874225e-22,1.1028512768867032e-22,2.7795361687860035e-22,8.796944764935005e-23,2.3974651969139813e-22,1.7383756661223514e-22,5.097916614753913e-22,1.919588248533137e-22,5.851803475009219e-22,1.7837331505839035e-22,3.7012902835160827e-22,2.246622630045181e-22,8.57901531213717e-22,2.5940438029512053e-22,8.212014592871898e-22,3.862678090370058e-22,9.085409263121428e-22,3.492181387030109e-22,9.550228610907991e-22,9.781244284843243e-23,2.82686404072116e-22,1.0050521405216521e-22,2.571838265801464e-22,1.2582594347456585e-22,3.1755560309945177e-22,1.2099921063001046e-22,3.8336547812613007e-22,1.2274137819996554e-22,4.089955786405089e-22,1.1925863076263685e-22,2.9972156519836367e-22,1.168925344936849e-22,2.9995589934888426e-22,1.3045004601610776e-22,3.8635819410274106e-22,2.523407920968877e-22,6.419410949623148e-22,2.7901617486553357e-22,6.653426813833783e-22,3.487920765717359e-22,8.508076623347235e-22,3.328000157862735e-22,6.943066042015352e-22,4.1015008962790884e-22,1.0331394421155343e-21,4.324163136852778e-22,9.032245001547315e-22,1.6648779626460576e-22,6.134811158561251e-22,4.991205329331096e-22,1.012534145066653e-21,2.5919247146209563e-22,7.878914190063265e-22,3.0924997854842166e-22,7.797905748072271e-22,3.5440084871834926e-22,8.379923877972185e-22,3.037261229342663e-22,7.360647036827284e-22,5.299129734329573e-22,1.178696615382438e-21,4.822474489404898e-22,1.2694748392985306e-21,3.8422048923229155e-22,8.322126886203018e-22,2.0190867259003338e-22,7.2772820315959045e-22,2.624380569885321e-22,1.1937444727214029e-21,7.13410630856341e-22,1.956380129909728e-21,4.142771522646708e-22,7.595799885382818e-22,3.9863937451420307e-22,8.480826770065225e-22,2.513506021793717e-22,7.359737926839212e-22,1.7693879319265383e-22,5.653189427688359e-22,6.603627654355974e-22,1.4336045696568417e-21,7.234756324033785e-22,1.764265384867848e-21,7.050835193832795e-22,1.6557165176088518e-21,7.5736948991954775e-22,1.9888509931257405e-21,8.643457512186781e-22,2.2357367737714268e-21,3.3005299882755665e-22,9.243965292443355e-22,2.7293538173039384e-21,6.883988761129657e-21,1.2347136752573405e-21,2.9682399767363524e-21,7.294897410598912e-22,1.6255814991215617e-21,5.571078326513543e-22,1.1195079402203777e-21,6.246191977314917e-22,1.3064465713784823e-21,6.772789011751993e-22,1.7537808218615664e-21,7.361439324586375e-22,2.037724165135358e-21,8.748878001545786e-22,1.8907351007352113e-21,4.1429806752953746e-22,9.319950881377594e-22,1.185405807368416e-21,3.1197744893005218e-21,7.599922745045941e-22,2.299689895310752e-21,5.398363045855352e-22,1.7631454450232882e-21,6.646501904566525e-22,1.920604206849667e-21,9.41832492059696e-22,1.843332468161324e-21,7.301755575778033e-22,1.1047277839574722e-21,4.775328487717915e-22,1.229904654373942e-21,2.5367241266456667e-22,6.088878432075406e-22,3.240475103249163e-22,9.489953185611265e-22,4.703655994072013e-22,1.009810505611739e-21,4.705055148551452e-22,1.2447280205367705e-21,5.250712013289525e-22,1.5446370834898285e-21,6.196171410134707e-22,1.5970351282977724e-21,4.591226516752093e-22,1.5395034994036578e-21,5.076099614033556e-22,1.260136355154546e-21,2.977202467135482e-22,7.636455728520375e-22,5.349126231475453e-22,1.2310741927056094e-21,4.909607419925729e-22,1.3261592028729143e-21,5.967993842113745e-22,1.3651190493588778e-21,6.932121593205168e-22,1.3631690308959284e-21,4.43777871885564e-22,1.5282855389257963e-21,3.4407724694674064e-22,1.0695784096847616e-21,3.196089812407179e-22,8.114088060074537e-22,3.339115352577379e-22,1.0587162358047376e-21,2.525526688225074e-22,6.217675509095632e-22,8.029131953378225e-22,2.4057090937005436e-21,2.3834971828454006e-22,8.302482047552766e-22,3.9605586423808846e-22,1.0023533193908442e-21,4.834308622044926e-22,1.5460215311469103e-21
8.870301743624159e-22,2.0443864276858656e-21,1.2054887333256984e-21,3.341937444320787e-21,1.0351191386899522e-21,3.1697079320746957e-21,7.7132126014482335e-22,1.8843441180804023e-21,1.666715895118556e-21,4.191704186624161e-21,1.7076180759646087e-21,4.080281872077883e-21,9.407466581865166e-22,2.9580424905317676e-21,8.506076595417292e-22,2.3033787077197445e-21,8.957475482929945e-22,3.60977371102011e-21,9.518616113120608e-22,3.064489620238909e-21,8.725728495765991e-22,1.9093039219055645e-21,1.3126754057423565e-21,3.705237250516067e-21,7.858686515853714e-22,2.379473576921664e-21,5.757138400714774e-22,1.673508686948315e-21,3.4046079825258987e-22,1.2830509535043845e-21,6.961531978609765e-22,1.694674857626758e-21,6.4261613179312e-22,2.1286375121513316e-21,5.605685821582744e-22,1.5643229745230054e-21,3.9346198613781646e-22,1.2030836799567722e-21,5.585189543838872e-22,1.5266931091956661e-21,4.83927809870567e-22,1.2648261733119023e-21,5.042929312435918e-22,1.4058323423671581e-21,4.005068729019208e-22,1.1546993679213446e-21,6.258768798280954e-22,1.399445710504424e-21,3.13191047005958e-22,1.0168422387284161e-21,4.161675829230735e-22,1.1140900513026778e-21,3.771337357076595e-22,7.30961432124213e-22,2.769454216920895e-22,7.533931154205094e-22,5.337659819037553e-22,1.8516981497117195e-21,5.505148910172608e-22,1.4614807554092677e-21,5.837243476381863e-22,1.6367980200467669e-21,8.700806076077751e-22,2.555346335959053e-21,9.587390056631788e-22,2.589902349572924e-21,5.748627115379e-22,1.5245614185920184e-21,4.273014824514e-22,1.1761605858600164e-21,4.668471691283575e-22,1.2447815751818725e-21,5.5377446221412e-22,1.666111492899902e-21,4.450918294984943e-22,1.2501245680531067e-21,6.425999570577599e-22,1.8429368517846245e-21,1.0358414740292594e-21,2.831809833620439e-21,7.204591043072408e-22,1.981046556338356e-21,5.299557158131207e-22,1.3913658973982058e-21,1.6805227427152693e-21,5.274842560300844e-21,1.9085759146884858e-21,6.463266607598676e-21,1.7331034283769385e-21,4.481788707855088e-21,8.986790493463985e-22,2.360135640411885e-21,1.3655694230791879e-21,4.5332059294411e-21,2.740174079757714e-21,5.743810382635968e-21,1.2601235404824357e-21,2.7465958969529846e-21,1.1137991396371699e-21,2.7462326935198482e-21,1.5033729348884086e-21,3.9689712056727894e-21,5.651165037912452e-22,1.4327965201696645e-21,5.179880938225725e-22,1.1628300199105677e-21,1.1727954838974761e-21,3.423723012372072e-21,7.009430798468858e-22,1.6353544160136233e-21,3.968702655246263e-22,1.2941269396620574e-21,4.061001925618327e-22,1.2992551111222959e-21,6.10607244936143e-22,1.7718066430087912e-21,8.379924809745676e-22,1.6934140561874229e-21,5.706945201243289e-22,1.4167558345403323e-21,4.501535259422592e-22,8.130793883393772e-22,3.991060297123992e-22,9.660064780221167e-22,3.8860402077993313e-22,9.023102082741937e-22,3.134700562017696e-22,9.304432019571041e-22,2.4260367818726286e-22,6.403591161246944e-22,3.644801269129831e-22,8.31734524674206e-22,4.463480759623508e-22,1.1334727448220785e-21,2.8806807365191937e-22,9.035126464528639e-22,2.630048865916376e-22,5.938494855306084e-22,2.378232743181094e-22,6.619239993585635e-22,3.022532379119469e-22,6.556532905477183e-22,2.2736559671089313e-22,5.460322412837454e-22,2.7928990007662097e-22,5.728252683896948e-22,2.463620821169349e-22,6.622496758147696e-22,1.8228036968081971e-22,5.694158100708639e-22,2.3941613045029427e-22,6.12513747634419e-22,2.5506981822326864e-22,5.856666572502831e-22,2.5533682665772723e-22,5.994655805479384e-22,1.7026940196297567e-22,3.957741611568705e-22,2.3360137835774804e-22,6.152229947258363e-22,2.6743577231535746e-22,4.594265481502578e-22,3.1155091560985023e-22,6.777758745185117e-22,4.838381607185063e-22,9.770240474674815e-22,5.870298609378476e-22,1.198084098989317e-21,3.105289120396733e-22,7.60750711994336e-22,3.1462039592786344e-22,6.087699105188304e-22,2.173563294930373e-22,6.378134118215372e-22,1.8224965787166088e-22,5.091562295974339e-22,2.743307691251927e-22,7.032328906946006e-22,1.8485189490317656e-22,4.387448667699275e-22,6.919210048870772e-22,1.3594943282497532e-21,7.308024683032326e-22,1.5636362226606208e-21,2.9529198821242698e-22,8.577062904788168e-22,3.5417391369092927e-22,9.522897630947347e-22,2.619254446184007e-22,6.516306115171193e-22,3.096288241620715e-22,7.6475961320009235e-22,2.3424322491174226e-22,4.691724393804904e-22,2.4078555343848576e-22,3.881269360961123e-22,8.455830576135931e-22,2.393622180388517e-21,3.0600242963784565e-22,7.153776601163958e-22,2.5838547100463784e-22,5.951817707008627e-22,5.449151214992783e-22,1.2591234070642755e-21
1.7184462722906413e-21,3.2770015429729845e-21,1.6416690690971964e-21,3.9307150786360216e-21,1.175037585966146e-21,3.6089192239507896e-21,1.8761476410925715e-21,4.4871036802655696e-21,1.1664883283110107e-21,3.133777471091597e-21,9.982054422315306e-22,2.501885388005703e-21,1.520465216556097e-21,3.424610870363574e-21,1.3757472471518569e-21,3.2555359967396617e-21,1.0158704322900314e-21,2.908108786021888e-21,8.53850681708376e-22,2.026322336586447e-21,9.080698223160486e-22,1.5993223176418247e-21,1.255381135755016e-21,3.2052434869055342e-21,1.2602947435090538e-21,2.781648940839644e-21,9.766083214025459e-22,2.5279186821573003e-21,8.282988314774089e-22,3.0134807168133223e-21,1.4154102990521079e-21,3.382991626691789e-21,6.548011304775904e-22,2.1484968557969212e-21,6.712341673692038e-22,1.9182181813119194e-21,4.994496234839381e-22,1.4202220324540083e-21,6.32433223157852e-22,1.4151389350653633e-21,5.5765764164238e-22,1.3421724022737415e-21,8.377664238639831e-22,2.2120104208708766e-21,8.488112080295821e-22,2.3874203532021137e-21,8.346420162686284e-22,2.0863356279129556e-21,1.016974939675201e-21,3.135734985242795e-21,1.4397196655202644e-21,3.409016561593859e-21,1.7681901494131614e-21,3.517174619576707e-21,1.6803335561766806e-21,3.424762258331109e-21,6.865399467304596e-22,1.8739562238085724e-21,5.749244884033288e-22,1.8006006970195143e-21,6.904428782256474e-22,1.750755496142927e-21,9.521702756418397e-22,1.87286207148693e-21,6.437730040425953e-22,1.7308375016481406e-21,5.009550124100683e-22,1.5691596342682834e-21,5.478931988174458e-22,1.7447787356162368e-21,4.375621742991209e-22,1.5083805298935674e-21,8.454410831169534e-22,2.287472617456226e-21,1.4385285382221843e-21,2.5601665370219186e-21,1.5489128916014866e-21,3.792934999145804e-21,1.5308045435511947e-21,3.892031274059992e-21,2.2739105699383182e-21,3.621354759242444e-21,1.7662300746205838e-21,3.874161343193334e-21,1.4655283054593046e-21,2.8481292443652536e-21,1.971338682209976e-21,4.744155996617317e-21,1.2132663532244083e-21,2.944340543902679e-21,7.639531893750186e-22,2.4841202621015513e-21,1.826410954298133e-21,3.722213104261732e-21,2.036670973047969e-21,3.661230176074393e-21,2.1638717799047342e-21,4.19141323539417e-21,2.2748661864339454e-21,4.076343108600951e-21,2.4542996493028404e-21,4.792168641767888e-21,1.0414545614042923e-21,2.475353845354051e-21,1.7590879122031063e-21,3.6613573050734434e-21,1.3535511017198673e-21,2.7421460423555566e-21,1.30378608935009e-21,3.642525033168807e-21,1.2998419849074356e-21,3.4135048812247886e-21,1.3360629414780335e-21,3.612246613918902e-21,1.0595252076989665e-21,3.1896351861221834e-21,1.675596340320555e-21,3.198087559806126e-21,1.5192289592483696e-21,3.707028905802318e-21,1.8462906578228565e-21,3.970799126634883e-21,2.006971397468254e-21,3.176971776179658e-21,1.4243142959735023e-21,3.900025368189687e-21,1.807607998173191e-21,3.5178290001439724e-21,1.533446451648122e-21,3.273233663313382e-21,1.5508107324806496e-21,4.659302646271003e-21,2.0737712157231018e-21,3.977879336022568e-21,1.6465955165794067e-21,3.46069116746298e-21,1.5334650500206744e-21,3.658035474392471e-21,1.7376106930535617e-21,3.9287724650756864e-21,2.0168223803495518e-21,4.676270365640482e-21,1.4722983607212579e-21,3.0755765251984515e-21,1.6925719821108608e-21,3.557117397327961e-21,1.870264844675236e-21,3.465057433303151e-21,1.5566989436884009e-21,3.811077798981881e-21,1.7408125798900237e-21,4.65532721967645e-21,1.8641894468808822e-21,4.785369417172527e-21,1.81751090913124e-21,4.3403112549712706e-21,1.6864076643914405e-21,3.1480252112282882e-21,2.1146558528423937e-21,4.023270531599417e-21,1.3853160417533425e-21,2.7304392401223327e-21,1.5246691312372376e-21,3.086827270000749e-21,2.206228195659985e-21,4.475031299478475e-21,2.850918176363225e-21,4.752706211760959e-21,2.036594903026789e-21,4.643569067841524e-21,1.7599220950323407e-21,4.513936234135314e-21,1.2992876733194708e-21,4.389505290460057e-21,1.7054222982105872e-21,4.031521297328931e-21,1.8863771029924405e-21,4.689299019494997e-21,3.045898396057173e-21,5.585635528863304e-21,1.8358649954972867e-21,4.823741977500229e-21,1.966582035288293e-21,5.59986065769052e-21,1.76022897024925e-21,4.2937124512870224e-21,1.4739300327386457e-21,4.53387810158647e-21,1.8597362674270583e-21,5.001008354219453e-21,1.5631946377530814e-21,3.46161996396658e-21,1.478055833199084e-21,3.651624581043886e-21,1.6390964662812979e-21,3.517002955865597e-21,1.0984442601159537e-21,3.2726273497702765e-21,1.6512097211762345e-21,4.2797607988007165e-21,1.713877640235453e-21,4.906364163661245e-21,1.2046461063884309e-21,3.1027410109636205e-21
